description,category_a,category_b,category_c,category_d,category,description_clean,category_target
Can''t display MS8 Issue on Home Page.   初步懷疑是MS8在Nb3rd1 and Nb3rd2都有所導致 是否能將Nb3rd2的MS8刪除  謝謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,資訊系統,Can''t display MS8  on Home Page.   初步懷疑是MS8在Nb3rd1 and Nb3rd2都有所導致 是否能將Nb3rd2的MS8刪除,4
NB3RD1整個department不見 由於案子正在run 請麻煩幫忙盡快處理 感謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,資訊系統,NB3RD1整個department不見 案子run 請幫忙,4
Nb3rd1 Project can''t be closed. Please help to confirm it. TKS,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,資訊系統,Nb3rd1 Project can''t be closed. Please help to confirm it. TKS,4
"在送出表單時, 瀏覽器出現  有潛在風險, 且一直無法送出表單. 請幫忙處理, 謝謝",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,在送出表單時  瀏覽器出現  有潛在風險  且無法送出表單.,4
#16678  BPM 資訊需求申請單 單號1700008807 被業務要求串簽兩位主管   10009065 Alan Chang (張耀文)  10202016 Richard Liu (劉玉成)  請協助設定,BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,資訊系統,BPM 資訊需求申請單 單號 被業務要求串簽兩位主管    Alan Chang  張耀文    Richard Liu  劉玉成   請協助設定,4
"Hi, 我是MIS的PETER，我有一張資訊需求申請單，A1101633，好像卡住了，無法送出或更新，請幫忙看一下，謝謝!",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,我是MIS的PETER 我有一張資訊需求申請單 A33 卡住了 無法送出或更新 請幫忙看一下,4
"要申請SAP帳號 ,  資訊需求申請單不知選擇哪個項目",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,要申請SAP帳號    資訊需求申請單不知選擇項目,4
BPM介面變英文、是否有選項改回中文？謝謝,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,BPM介面變英文 是否有選項改回中文,4
"1800010840 該單號流程到user處 , 但user看不到這張單 , 無法簽核",BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,資訊系統,該單號流程   但看不到這張單   無法簽核,4
"單號:APP0117021, User 申請一次,但我收到需要簽核三次",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,單號 APP21   申請一次 但我收到需要簽核三次,4
資訊需求申請單無法點開,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,資訊系統,資訊需求申請單無法點開,4
qci -> sap -> change group id -> 新增 然後就掛掉了......exception,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,資訊系統,qci    sap    change group id    新增 就掛掉了......exception,4
#12062  未設定過，但整個BPM系統自動轉換為英文語系，請問如何切換回中文語系。,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,資訊系統,未設定過 但整個BPM系統自動轉換為英文語系 請問切換回中文語系,4
"開啟ORCAD後, 會當住, 無反應, 無法使用",R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,資訊系統,開啟ORCAD後  會當住  無反應  無法使用,4
廣達首頁無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,廣達首頁無法登入SAP,1
User has questions about new account application,SAP-168(QCI),Basis,帳號,新申請,SAP,has questions about new account application,1
user 無法登入 sap168  #11409,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,無法登入 sap168,1
會計科目157814 user稍早之前登入正常 線在要再登入顯示被自己lock住了 請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,會計科目4 稍早之前登入正常 線在要再登入顯示被lock住了,1
user的帳號是95032018，他昨天可以登入，今天不行登入。  我有去看他是不是密碼記錯了，想幫他改密碼，  但是進去218發現，他的帳號根本不存在，可是他說他昨天有登入  EXT:12318,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,的帳號是 他可以登入 不行登入   我有去看他是密碼記錯了 想幫他改密碼   進去218發現 他的帳號根本不存在 他說他有登入,1
passwod超過8碼無法輸入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,passwod超過8碼無法輸入,1
SAP 第二層無法LOGON 分機7578,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,SAP 第二層無法LOGON 7578,1
SAP password 無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,SAP password 無法登入,1
需要申請SAP Access 31 請協助處理  Ext:18231,SAP-168(QCI),Basis,帳號,新申請,SAP,需要申請SAP Access 31,1
new sap 218 一直無法登入，會提示帳號密碼錯誤，但昨天之前都還能用。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,new sap 218 無法登入 會提示帳號密碼錯誤 但之前都還能用,1
"已經申請借PRO/E License  並完成簽核 ,但實際上機台是無法借到License ,正常系統可以借14天 , 但機台顯示只能借5天 .",R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,資訊系統,已經申請借PRO/E License  並完成簽核  但實際上機台是無法借到License  正常系統可以借14天   但機台顯示只能借5天,4
"因為填錯收料地點,導致無法收料,但PO已經產生,  請問是否有辦法將PO作廢?",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,填錯收料地點 導致無法收料 但PO已經產生   請問是否有辦法將PO作廢,4
"發票費用作業時,網頁出現錯誤,只選取了第一個項目,請協助取消發票重新作業!  發票號碼如下:  ZC90837742  ZC90837743",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,發票費用作業時 網頁出現錯誤 只選取了第一個項目 請協助取消發票重新作業   發票號碼   ZC  ZC,4
"選擇 QCI 收料時,會出現""請會同倉庫人員於收料碼頭做收料"", 而無法進行收料作業,  但我採購的物品為測試報告,並非是物品.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,選擇 QCI 收料時 會出現 請會同倉庫人員於收料碼頭做收料   而無法進行收料作業   但我採購的物品為測試報告 是物品,4
"發票作業時,填完所有資訊之後,按儲存時會出現""請款稅額需等於發票金額加總*PO稅額,  我確認過後發現我輸入的應該是正確的. 相關資訊如下:    PO編號          PO項次   GR單號        GR編號 品名          採購總額(未稅) 採購總量 採購稅額 幣別      數量           驗收金額(未稅) 驗收單號   1900111212 00010   6000066130 00010 New Report 70000.00            1.00      3,500.00 TWD  1.000000  70000.000000  APP0600806",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,發票作業時 填完所有資訊之後 按儲存時會出現 請款稅額需等於發票金額加總 PO稅額   過後發現我輸入的應該是正確的. 相關資訊     PO編號          PO項次   GR單號        GR編號 品名          採購總額 未稅  採購總量 採購稅額 幣別      數量           驗收金額 未稅  驗收單號         New Report .00            1.00     500.00 TWD  1.0  .0  APP06,4
"在BPM系統發票作業(費用或分期付款),  出現了”發票稅額需等於本次請款稅額”,  但我核對了一下發現我輸入的稅額並沒有錯誤!    PO單號:1900076847",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,在BPM系統發票作業 費用或付款    出現了”發票稅額需等於本次請款稅額”   但我核對了一下發現我輸入的稅額錯誤     PO單號,4
"我是BU9 工號96062501的李偉嘉,但系統會自動將我登入成BU12 楊怡娟....",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,我是BU9 的李偉嘉 但系統會自動將我登入成BU12 楊怡娟...,4
系統使用異常，會報error,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,系統使用異常 會報error,4
"在BPM點選 PO結案 會出現錯誤畫面,",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,在BPM點選 PO結案 會出現錯誤畫面,4
"PO單號：1900074851, 發票作業無法儲存",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,PO單號   發票作業無法儲存,4
APP0505159與APP0505172單號異常  分機: 12387,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,APP59與APP72單號異常,4
"KEY單完成,傳送出去時,出現錯誤訊息:500, 煩請確認處理.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,KEY單完成 傳送出去時 出現錯誤訊息 500,4
主管已簽核，但是簽核時間沒顯示出來，且最後資訊(pinfo?)也無產生,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,主管已簽核 簽核時間沒顯示出來 且最後資訊 pinfo  也無產生,4
PO單的部分無法簽核,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,資訊系統,PO單的部分無法簽核,4
"PO 1900088924, 申請展延後就消失了。",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,PO   申請展延後就消失了,4
同事徐珮雯#91121608請假8/15~8/25，未設代理人簽核，請幫忙設代理人---楊惠菀#96080612，謝謝。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,同事徐珮雯 請假8/15 8/25 未設代理人簽核 請幫忙設代理人   楊惠菀,4
內部行文申請單填寫送出後，一直轉沒有送出成功。,CAMP,CAMP,CAMP,CAMP,資訊系統,內部行文申請單填寫送出後 轉沒有送出成功,4
"您好, 本人Android手機安裝了CAMP, 預設了 Outlook 行事曆, 請問如何設定""不要""提醒通知呢? 可否告知. Thanks.",CAMP,CAMP,CAMP,CAMP,資訊系統,Android安裝了CAMP  預設了 Outlook 行事曆  請問設定  提醒通知呢  可否告知.,4
"本人已將手機上 CAMP 公告欄""關閉發文追蹤"", 不知為何今天早上一直不斷顯示""熱情活力向前走(回文)""!!! 至少有 30~40 個垃圾訊息...  請問該如何""關閉 Disable"" 這類公告訊息呢? 麻煩告知. Thanks.",CAMP,CAMP,CAMP,CAMP,資訊系統,已將上 CAMP 公告欄 關閉發文追蹤   不知早上不斷顯示 熱情活力向前走 迴文      至少有 30 40 個垃圾訊息...  請問該 關閉 Disable  這類公告訊息呢  告知.,4
CAMP 問題單簽核過，卻卡住，時間秀1900年。,CAMP,CAMP,CAMP,CAMP,資訊系統,CAMP 問題單簽核過 卻卡住 時間秀1900年,4
"簽內部行文時無法使用開機密碼登入必須使用公司內部的AD帳號與密碼登入CAMP系統, 但不知什麼是AD 密碼",CAMP,CAMP,CAMP,CAMP,資訊系統,簽內部行文時無法使用開機密碼登入使用公司內部的AD帳號與密碼登入CAMP系統  但不知是AD 密碼,4
雲端會議系統無法正常登入使用,CAMP,CAMP,CAMP,CAMP,資訊系統,雲端會議系統無法正常登入使用,4
QCALL於重慶無法登入。#21333,CAMP,CAMP,CAMP,CAMP,資訊系統,QCALL於無法登入,4
"使用Q-call發生異常, 撥不出去",CAMP,CAMP,CAMP,CAMP,資訊系統,使用Q call發生異常  撥不出去,4
"無法進入camp系統  會出現 ""這項作業因電腦上作用中的限制而取消,請聯絡你的系統管理員"" 訊息  PS:人在QSMC出差 請儘快幫忙解決  THX",CAMP,CAMP,CAMP,CAMP,資訊系統,無法進入camp系統  會出現  這項作業因電腦上作用中的限制而取消 請你的系統管理員  訊息  PS 人在QSMC出差,4
CAMP APP無法登入~留職停薪已回來三週  #18020,CAMP,CAMP,CAMP,CAMP,資訊系統,CAMP APP無法登入 留職停薪已回來三週,4
QCO上無法使用CAMP平台,CAMP,CAMP,CAMP,CAMP,資訊系統,QCO上無法使用CAMP平臺,4
No SAP system,SAP-168(QCI),Basis,其它,安裝SAP,SAP,No SAP system,1
諮詢Share Point使用操作以及申請問題,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,諮詢Share Point使用操作申請問題,4
嘗試編輯位於文件庫中的 excel 文件時，發生「「編輯文件」需要與 Windows SharePoint Services 相容的應用程式」錯誤,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,嘗試編輯位於文件庫中的 excel 文件時 發生「「編輯文件」需要與 Windows SharePoint Services 相容的應用程式」錯誤,4
"http://myquanta/department/A7/DocLib/Forms/AllItems.aspx?RootFolder=/department/A7/DocLib/MRO(T_R Material)&FolderCTID=0x01200050E98750F85E754E9FF9F2FFB7BBBEBB    在上列網址,無法修改或下載檔案  開啟檔名 MRO-JAN 20100104 的檔案會一直顯示唯讀 無法編輯",R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,Material  FolderCTID 0xEF85E754E9FF9F2FFB7BBBEBB    在上列網址 無法修改或下載檔案  開啟檔名 MRO JAN  的檔案會顯示唯讀 無法編輯,4
myquanta search ERROR 搜尋要求無法連線到 Search Service。,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,myquanta search ERROR 搜尋要求無法連線到 Search Service,4
連線mybpm出現無法顯示網頁,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,連線mybpm出現無法顯示網頁,4
智權組在myquanta資訊共用資料夾又不見了。  EXT:13484,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,智權組在myquanta資訊共用資料夾又不見了,4
"16316 , 從MyQuanta進入IntraSystem點選BPM ICON沒有反應 其他的都OK,",R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,從MyQuanta進入IntraSystem點選BPM ICON沒有反應 的都OK,4
myquanta 的內部系統無法開啟bpm或放行單,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,myquanta 的內部系統無法開啟bpm或放行單,4
SharePoint，excel無法匯入,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,SharePoint excel無法匯入,4
Proe在Myquanta上的word檔無法進行預覽 #12268,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,Proe在Myquanta上的word檔無法進行預覽,4
無法進myquanta,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,無法進myquanta,4
請幫忙建立新的 Class SubClass,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,資訊系統,請幫忙建立新的 Class SubClass,4
Daisy Yu (于溪臣) SIT-QSMC测试三部测试二课  device Import Excel 發生錯誤  請協助,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,資訊系統,Daisy Yu  於溪臣  SIT QSMC測試三部測試二課  device Import Excel 發生錯誤  請協助,4
